"age","sexe","filiere","domicile","revenus","situation","etudes","fruits","malbouffe","exercice","imc"
.,"Femme","SciencePo",.,"Famille",.,.,.,11.3,27,.
21,"Femme","Scientifique","Autre","Multi-sources","Correcte","Autre",4,10.8,27,29.5
21,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",3,11.4,27,34.1
.,"Homme","Scientifique",.,"Remuneration",.,.,.,9.8,27,.
21,"Homme","Litteraire","Collocation","Remuneration","Difficile","Autre",2,15,27,30.7
.,"Homme","SciencePo",.,"Multi-sources",.,.,.,7.5,28,.
21,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,13.1,28,20.5
21,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",3,11.6,28,25.5
21,"Homme","Scientifique","ResidenceU","Remuneration","Difficile","Au moins 1 etudes sup",2,13.4,28,27.3
.,"Homme","Scientifique",.,"Remuneration",.,.,.,13.1,28,.
21,"Femme","Autre","SeulAppartement","Famille","Difficile","Autre",4,10,28,29.2
21,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10,28,27.7
21,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,9,29,30.1
21,"Homme","Scientifique","Familial","Famille","Correcte","Autre",4,10.6,29,29.3
21,"Femme","SciencePo","SeulAppartement","Famille","Correcte","Autre",3,11.9,29,23.8
21,"Femme","Scientifique","Autre","Multi-sources","Correcte","Autre",5,9.1,29,31.5
21,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.4,29,26.1
21,"Femme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",5,8.6,30,27.7
21,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,11.9,30,31.4
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,7.1,31,.
21,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,6.8,31,26.6
21,"Femme","Scientifique","SeulAppartement","Multi-sources","Confortable","Au moins 1 etudes sup",5,8.5,31,25.1
21,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",4,9.8,31,25.3
21,"Femme","Litteraire","Autre","Multi-sources","Correcte","Autre",4,9.8,31,24.6
21,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",6,5.6,31,25.1
21,"Femme","Litteraire","Familial","Famille","Confortable","Au moins 1 etudes sup",7,5.2,32,27.8
21,"Femme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,7.3,32,27.2
21,"Homme","Litteraire","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.6,32,30.1
21,"Femme","SciencePo","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",4,11.2,32,21.4
21,"Femme","Scientifique","Autre","Multi-sources","Correcte","Autre",4,9.4,32,22.7
21,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Autre",3,12,32,30.5
21,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",6,5.8,32,27.4
21,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",4,11.2,32,27.7
21,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.5,33,25.8
21,"Homme","Scientifique","Autre","Multi-sources","Correcte","Autre",3,11.9,33,30.6
21,"Femme","SciencePo","Collocation","Multi-sources","Correcte","Autre",4,9.3,33,28.4
21,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,7.8,33,30.4
.,"Femme","Scientifique",.,"Remuneration",.,.,.,11.3,33,.
21,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,11.9,33,27.8
.,"Femme","Scientifique",.,"Famille",.,.,.,10,34,.
21,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,10.8,34,28.1
21,"Femme","Scientifique","Autre","Multi-sources","Correcte","Autre",3,12.2,34,22.6
21,"Femme","Litteraire","Autre","Multi-sources","Correcte","Autre",3,11.5,34,28.6
21,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",4,10.8,34,30.2
21,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",3,12.4,34,32.5
21,"Femme","SciencePo","SeulAppartement","Remuneration","Difficile","Autre",4,9.3,34,29
21,"Femme","Autre","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,9.8,35,31.5
21,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",4,11.1,35,28.1
21,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,9.1,35,25.8
21,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",3,12.4,35,32.2
21,"Homme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",1,16,35,31.8
21,"Femme","SciencePo","Autre","Remuneration","Difficile","Autre",4,10.7,35,30
21,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,8.4,36,27.9
.,"Femme","Scientifique",.,"Remuneration",.,.,.,11.7,36,.
21,"Homme","SciencePo","Collocation","Remuneration","Difficile","Autre",3,12.7,36,26.9
21,"Homme","Scientifique","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",4,10.8,37,31.3
21,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",4,9.9,37,25.3
21,"Homme","SciencePo","Familial","Famille","Correcte","Autre",4,9.8,37,30.1
21,"Homme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,8.6,37,35.2
21,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",3,12.2,37,29.6
21,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",4,10,37,25.8
21,"Femme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",5,7.5,38,28
21,"Homme","Scientifique","Collocation","Famille","Correcte","Autre",2,13.3,38,29.6
21,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",4,11.1,38,30.1
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.3,38,.
.,"Femme","Scientifique",.,"Famille",.,.,.,9.6,39,.
.,"Homme","Scientifique",.,"Famille",.,.,.,7.4,40,.
.,"Homme","Scientifique",.,"Famille",.,.,.,9.9,40,.
21,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",3,12.8,40,25
21,"Femme","Autre","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",4,11.2,41,28.6
21,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",4,10.7,41,27
21,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",4,9.9,41,29.9
21,"Femme","Autre","ResidenceU","Multi-sources","Difficile","Autre",2,13.7,41,33.9
21,"Femme","Litteraire","SeulAppartement","Multi-sources","Difficile","Autre",4,10.4,42,30.6
.,"Femme","Scientifique",.,"Remuneration",.,.,.,13,42,.
21,"Homme","Scientifique","Collocation","Famille","Confortable","Au moins 1 etudes sup",4,9.8,43,27.2
.,"Homme","Scientifique",.,"Multi-sources",.,.,.,10.9,43,.
.,"Femme","Litteraire",.,"Famille",.,.,.,6.6,43,.
21,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,10.1,43,23.8
21,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,10.4,43,29.5
21,"Homme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,12.9,43,33.6
21,"Femme","Autre","SeulAppartement","Multi-sources","Correcte","Autre",4,11.2,43,28.4
.,"Femme","Scientifique",.,"Remuneration",.,.,.,13,43,.
21,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,10.3,44,21
21,"Homme","Autre","SeulAppartement","Famille","Correcte","Autre",4,10.6,44,31.4
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,10,44,.
21,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,10.1,44,21.5
.,"Homme","Autre",.,"Remuneration",.,.,.,10.5,44,.
21,"Femme","SciencePo","ResidenceU","Remuneration","Difficile","Autre",3,11.6,44,28.6
21,"Homme","Litteraire","SeulAppartement","Remuneration","Difficile","Autre",1,15.6,44,29.1
21,"Femme","Litteraire","Familial","Famille","Correcte","Au moins 1 etudes sup",5,8.5,45,27.5
21,"Homme","Scientifique","Familial","Famille","Correcte","Autre",4,10.6,45,28.3
21,"Femme","Autre","Collocation","Famille","Confortable","Au moins 1 etudes sup",5,8.2,46,25.2
21,"Femme","Litteraire","Collocation","Multi-sources","Confortable","Au moins 1 etudes sup",4,9.9,46,31.2
.,"Femme","Litteraire",.,"Famille",.,.,.,12.3,46,.
21,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,9.7,46,24.1
.,"Homme","Scientifique",.,"Multi-sources",.,.,.,9.9,46,.
21,"Femme","SciencePo","ResidenceU","Remuneration","Correcte","Au moins 1 etudes sup",3,12.1,46,29.9
21,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",4,10.3,46,25.1
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,11.4,46,.
21,"Femme","SciencePo","Familial","Famille","Confortable","Au moins 1 etudes sup",6,5.3,47,27.9
.,"Femme","Litteraire",.,"Famille",.,.,.,7.7,47,.
21,"Femme","Litteraire","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",3,12.4,47,23.5
.,"Femme","Litteraire",.,"Remuneration",.,.,.,11.6,47,.
21,"Femme","Litteraire","SeulAppartement","Multi-sources","Difficile","Autre",4,10.1,47,23
21,"Femme","Scientifique","Autre","Remuneration","Difficile","Autre",4,9.9,47,23.2
21,"Femme","Litteraire","Autre","Remuneration","Difficile","Autre",3,13,47,33.3
.,"Homme","Scientifique",.,"Remuneration",.,.,.,14.6,47,.
.,"Femme","Litteraire",.,"Remuneration",.,.,.,11.1,47,.
21,"Homme","Scientifique","Collocation","Famille","Confortable","Au moins 1 etudes sup",4,10.9,48,39.5
.,"Homme","Scientifique",.,"Famille",.,.,.,9.3,48,.
21,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,7,48,29.4
21,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",3,11.4,48,30.9
21,"Femme","Autre","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",7,4.9,49,23
.,"Homme","Litteraire",.,"Famille",.,.,.,9.4,49,.
21,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",4,11,49,22.6
21,"Femme","SciencePo","SeulAppartement","Remuneration","Correcte","Autre",4,9.5,49,21.9
21,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",2,13.4,49,25.4
21,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.3,49,20.7
21,"Femme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",5,8.3,50,26.3
21,"Femme","Scientifique","Autre","Famille","Correcte","Au moins 1 etudes sup",5,8.2,50,32.1
21,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,9.6,50,30.2
.,"Femme","Litteraire",.,"Remuneration",.,.,.,11.4,50,.
21,"Femme","SciencePo","Familial","Famille","Correcte","Autre",6,5.8,50,18.6
21,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,8.8,50,23.4
21,"Homme","Litteraire","Collocation","Multi-sources","Correcte","Autre",3,12.7,50,24.2
21,"Femme","SciencePo","SeulAppartement","Remuneration","Correcte","Autre",5,9.1,50,33.1
21,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,6.6,51,24.5
21,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,9.9,51,29.6
21,"Femme","Scientifique","ResidenceU","Multi-sources","Difficile","Autre",1,15.6,51,30.8
21,"Homme","Litteraire","Autre","Multi-sources","Correcte","Autre",3,12.6,52,26.6
21,"Homme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,10.2,52,29.3
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.4,52,.
.,"Femme","SciencePo",.,"Famille",.,.,.,9.1,53,.
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,8.2,53,.
21,"Femme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,6.1,53,24.1
21,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.7,53,29.1
21,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",4,10.8,53,23.1
21,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Autre",4,11.3,53,29.8
.,"Femme","Scientifique",.,"Remuneration",.,.,.,11.4,53,.
21,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",6,5.9,54,32.6
21,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,9.6,54,23
21,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.9,54,20.9
21,"Homme","SciencePo","SeulAppartement","Famille","Correcte","Autre",2,13.6,54,27.6
21,"Femme","SciencePo","Familial","Multi-sources","Correcte","Autre",5,7.7,54,27.5
21,"Homme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",2,15,54,29.3
21,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",4,10.2,54,24.4
.,"Femme","SciencePo",.,"Multi-sources",.,.,.,9.4,55,.
21,"Homme","Litteraire","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",3,11.7,55,26.4
21,"Homme","Scientifique","Familial","Multi-sources","Correcte","Autre",5,9.2,55,29.7
21,"Homme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",3,12.7,55,26.5
21,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,9.6,55,28
21,"Homme","Scientifique","Collocation","Remuneration","Correcte","Autre",3,12.4,55,22.4
21,"Femme","SciencePo","Familial","Famille","Confortable","Au moins 1 etudes sup",7,4,56,23
21,"Femme","Autre","Familial","Famille","Correcte","Au moins 1 etudes sup",6,7.1,56,30.1
21,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",4,9.3,56,27.1
.,"Femme","Scientifique",.,"Famille",.,.,.,8.6,56,.
21,"Homme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,10.3,56,31.8
21,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,10.2,56,32.2
21,"Femme","Litteraire","ResidenceU","Remuneration","Difficile","Au moins 1 etudes sup",3,12,56,27.4
.,"Femme","Scientifique",.,"Famille",.,.,.,6.3,57,.
21,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,9.3,57,27.5
21,"Homme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",1,15.6,57,26.1
21,"Homme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",3,12.5,57,28.7
.,"Femme","Litteraire",.,"Remuneration",.,.,.,11.8,57,.
.,"Homme","Scientifique",.,"Remuneration",.,.,.,14.2,57,.
.,"Homme","Scientifique",.,"Remuneration",.,.,.,12.9,57,.
21,"Femme","Autre","SeulAppartement","Famille","Confortable","Autre",4,10.4,58,31.3
.,"Femme","Scientifique",.,"Famille",.,.,.,7,58,.
21,"Femme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",7,5.1,58,19.7
21,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,10.9,58,28.9
21,"Femme","SciencePo","Familial","Multi-sources","Correcte","Autre",6,6.8,58,17.3
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9.6,58,.
21,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",2,14.7,58,29.7
21,"Femme","Scientifique","Autre","Famille","Confortable","Au moins 1 etudes sup",5,9.1,59,28.7
21,"Femme","Autre","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",4,9.7,59,25.2
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9.7,59,.
21,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",4,10,59,25
21,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",4,10.4,59,27.6
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.5,59,.
21,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,13.2,59,24.7
.,"Homme","Scientifique",.,"Famille",.,.,.,11.9,60,.
21,"Femme","Scientifique","Familial","Famille","Correcte","Autre",5,8.5,60,25.7
21,"Homme","Litteraire","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",3,11.6,61,25.4
21,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,8.6,61,31.9
21,"Femme","Scientifique","Autre","Remuneration","Correcte","Autre",4,10.1,61,22.3
21,"Femme","Scientifique","Autre","Famille","Confortable","Au moins 1 etudes sup",4,9.6,62,26.9
21,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,8,62,28.2
.,"Homme","Scientifique",.,"Famille",.,.,.,12.3,62,.
21,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.7,62,30.3
21,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",4,9.5,62,25.2
21,"Femme","Scientifique","Autre","Multi-sources","Correcte","Autre",4,10.5,62,26
21,"Femme","Litteraire","Familial","Famille","Correcte","Au moins 1 etudes sup",6,7.2,63,24.9
21,"Femme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",4,10.3,63,31
21,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",4,11.2,63,28.8
21,"Femme","Autre","Familial","Multi-sources","Correcte","Autre",6,6.8,63,26.2
21,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,7.8,63,28.4
.,"Femme","Litteraire",.,"Remuneration",.,.,.,11.7,63,.
21,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",4,10.4,64,24.6
21,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",5,8.1,64,28.4
.,"Femme","Autre",.,"Remuneration",.,.,.,10,64,.
21,"Femme","SciencePo","ResidenceU","Remuneration","Difficile","Autre",3,12.8,64,30.6
21,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,13.6,65,26
21,"Homme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",2,14.9,65,27.3
21,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",4,10.1,66,28.5
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,7.6,66,.
21,"Femme","SciencePo","Collocation","Remuneration","Correcte","Autre",4,10.9,66,26
21,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,12.5,66,22.5
21,"Homme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",2,13.4,66,27.8
21,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",4,10.5,67,32.3
21,"Femme","SciencePo","ResidenceU","Multi-sources","Correcte","Autre",3,11.8,67,28.9
21,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",3,11.9,67,27
.,"Femme","Autre",.,"Remuneration",.,.,.,13.3,67,.
21,"Femme","Scientifique","Familial","Famille","Difficile","Autre",5,7.8,67,23.9
21,"Homme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,8.8,68,30.4
21,"Homme","SciencePo","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",4,10.4,68,27.7
21,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",4,10.1,68,27
21,"Homme","Scientifique","Familial","Famille","Correcte","Au moins 1 etudes sup",5,7.5,69,27.7
.,"Femme","Scientifique",.,"Famille",.,.,.,9.3,69,.
21,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,11.3,69,29.3
21,"Homme","Scientifique","Collocation","Remuneration","Correcte","Autre",3,11.5,69,27.5
.,"Homme","Scientifique",.,"Remuneration",.,.,.,13.3,69,.
21,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,9.3,69,28.8
21,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",5,7.8,70,25.1
21,"Femme","Litteraire","ResidenceU","Famille","Correcte","Au moins 1 etudes sup",3,12.3,70,28.2
21,"Femme","Scientifique","Autre","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.9,71,25
21,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,8,71,22.9
21,"Femme","Autre","Familial","Famille","Correcte","Autre",6,7.1,71,27
21,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,12.2,71,26.7
21,"Homme","Scientifique","Familial","Multi-sources","Correcte","Autre",4,10.5,71,29.3
21,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,8.8,71,29.6
21,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",2,13.5,71,35.1
21,"Femme","Autre","Collocation","Remuneration","Difficile","Autre",4,9.9,71,26.7
.,"Femme","Scientifique",.,"Famille",.,.,.,9.4,73,.
21,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",6,5.4,73,25.1
